"ソニー","デジタルテレビ1","予約する","5D0016002F001700180017002F0017001800170018001700300017002F001700180017002F001700190016002F00170030001600180017001A001500180003035C0017002F001700180017002F00170019001600190016002F0017002F001800180017002F001700190016002F0017002F0017001800170019001600190002035C0017002F001700180017002F00170018001700190017002F0017002E001800190016002F00170019001600300016002E0018001900160019001700180003035D0016002F001700180017002E00180019001600180017002F0018002F001700180017002F001700180017002F0017002F0017001700180018001700190002035D00160030001600190017002F00160019001700180017002F0018002F0017001700180030001600170018002E0018002F001600190017001700180018004F03"
"ソニー","デジタルテレビ1","シアター","5A001A0016001900160019001600190016001A00170018002E0017002F0018002D001A002C001A002D001900160018002F0018002C0019002D001A001700EE025A00190016001A00170018001600190016001A00160019002C001A002C001A002C001A002D001A002C00190016001A002C001A002C001A002C001A001600EE025B00190016001900180018001600190016001A00160018002E0018002D0019002E0019002D0019002E00180016001A002C001A002D0018002D001A001500EF025B00190016001900170019001600190017001800170019002C0019002E0018002D0019002F0018002D00190016001A002C001A002C001A002C00190017004F03"
"ソニー","デジタルテレビ1","録画リスト","5B0019002D001800170019002D00190016001A00160019002D0018002E001900170019002D001800170019002D0019002D0019001600190016001A0016000603590019002D001A00160019002D00190016001800170019002D0019002E001800170019002D001900170018002E0018002D001A001600180017001900160006035A0019002E001800160019002D00190016001900170019002D0019002D001A00170018002D001900160019002D0019002D001900160019001600190017004F03"
"ソニー","デジタルテレビ1","早戻し","5B0018002D0019002D001900160019002E0018002F0018001600190016001A002C001A002C0019002D00190016001A002D00190017001800170018002E00D8025A0018002E0019002E001800160019002D001A002D00190017001800170019002D0019002C0019002D00190016001A002C001A0017001700180018002E00D8025A0019002D0019002D001900160019002D0019002F00180017001800170019002C001A002C001A002C00190016001A002C001A0016001900160019002E00D8025A0019002D0019002D00190016001A002D0019002D00190016001A00160019002D0019002C001A002C001A00160019002D0019001600190016001A002E00D7025B0018002E0019002C001900170019002D0019002E00180017001900170017002E0019002D0019002D001900160019002D00190017001900160019002E004F03"
"ソニー","デジタルテレビ1","再生","5B001900160019002D001800170019002D0019002D001A001600190016001A002C001A002C001A002D00190015001A002C001A0016001800170019002D00EF025A00190016001A002C001A00160019002D0018002E001A0017001800160019002D0019002D0019002D001800180018002D00190016001A00160018002E00EE025B001900160018002E001900170018002D0019002D00180018001900160019002E0019002C001A002C001A00160018002E00180017001800180018002D00F0025A001800180018002D001900170018002D0019002D00180019001800160018002E00150031001A002C001A00160019002C001A0016001900160019002D004F03"
"ソニー","デジタルテレビ1","早送り","5A00190016001A00170018002D0019002D0018002D00190018001700180018002D0019002D0019002D001900160019002E00180017001900160019002C00F0025A00180017001900160019002D0019002E0018002D00190017001900160019002D001A002C001A002C001A00160019002C001A0016001900160019002D00EF025B0018001700190015001A002C001A002D0019002C001B0016001900160018002E0019002D0018002E001900170018002E00170018001800160019002D004F03"
"ソニー","デジタルテレビ1","録画","5900190017001900160019001600190016001A00160019002D001900170018002D0019002D001A002D001900160019002E00180016001A00160019002D001B035B0019001700180016001A00160019001600190016001A002D00190015001A002C001A002C001B002D001900150019002D00190017001800170019002D001B035B001A0016001900160019001700180016001A00160019002D001800170019002D0019002D0019002E001900170018002D00190016001900170018002E001C035A001A0016001900160019001700180016001A00160018002D001900170018002D0019002E0018002E001900160019002D00190016001A0015001A002C001C035B0018001800170017001A001500190017001900160019002D00190016001A002C001A002C0019002E00190016001A002C001A0016001900160019002D004F03"
"ソニー","デジタルテレビ1","停止","5A0019001600190017001900160019002D0019002D00190017001800160019002D001A002E0018002E001800170018002D00190017001900160019002D0005035A001A001600190017001800160019002E0018002D00190016001A00160019002C001A002E0019002C001A00160019002C001A0016001900160019002D0005035B0019001600190016001A00160019002C001A002C001A0017001800160019002D0019002E0019002D001900160019002D00190017001800170019002C004F03"
"ソニー","デジタルテレビ1","一時停止","5A0019002D0018001700190016001A002D0019002C001A0016001900170019002D0019002D0018002E001900160019002D00180017001800180019002C00EF025B0019002C00190016001900180018002D0018002E00190017001700180018002E0019002E0018002E001800160019002D00190016001A00160019002D00EF025A0019002D00190016001900160019002D0019002D00190016001A00160018002D0019002D001A002D001900170017002E00180017001800170019002D004F03"
"ソニー","デジタルテレビ1","メモ","5D00160019001600180017002E0018002F0017002F00170019001600300017002E00180018001700190016001900160019004F03"
